ticker,revised_ticker,first_qualifying_date,last_qualifying_date,mktcap_bucket,bucket_population,best_rank_in_bucket,worst_rank_in_bucket,num_hh_flagpoles,hh_dates,hh_confirmed_dates,suggested_resistances,latest_suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
ILMN,ILMN,2024-08-20,2024-08-22,,,,,0.0,,,,,,,no_pivot_yet,False
IL^17,IL,2011-03-08,2011-03-10,small,26.0,10.0,12.0,2.0,2011-03-04; 2011-04-13,2011-03-08; 2011-04-15,30.31; 29.56,29.56,,,OK,
IL^17,IL,2011-04-28,2011-05-10,small,20.0,8.0,16.0,1.0,2011-04-29,2011-05-03,32.25,32.25,,,OK,
IMAX,IMAX,2005-02-22,2005-03-01,,,,,0.0,,,,,,,no_pivot_yet,False
IMAX,IMAX,2010-03-11,2010-03-22,small,15.0,8.0,15.0,2.0,2010-04-06; 2010-04-27,2010-04-08; 2010-04-29,18.87; 21.2992,21.2992,,,OK,
IMCR,IMCR,2022-10-28,2022-11-16,mid,40.0,5.0,16.0,3.0,2022-10-26; 2022-11-21; 2022-12-08,2022-10-28; 2022-11-23; 2022-12-12,62.82; 69.055; 64.88,64.88,,,OK,
IMCR,IMCR,2024-01-05,2024-01-23,mid,43.0,5.0,11.0,3.0,2024-01-03; 2024-01-12; 2024-02-01,2024-01-05; 2024-01-17; 2024-02-05,72.99; 74.77; 76.98,76.98,,,OK,
IMDX,IMDX,2019-01-31,2019-02-20,,,,,0.0,,,,,,,no_pivot_yet,False
IMGN^24,IMGN,2013-04-15,2013-04-17,,,,,0.0,,,,,,,no_pivot_yet,False
IMGN^24,IMGN,2014-12-02,2014-12-03,small,21.0,16.0,16.0,2.0,2014-11-28; 2014-12-18,2014-12-02; 2014-12-22,10.68; 11.0,11.0,,,OK,
IMGN^24,IMGN,2014-12-17,2014-12-18,,,,,0.0,,,,,,,no_pivot_yet,False
IMGN^24,IMGN,2015-03-31,2015-04-14,small,30.0,5.0,15.0,2.0,2015-04-10; 2015-05-14,2015-04-14; 2015-05-18,10.38; 9.24,9.24,,,OK,
IMGN^24,IMGN,2015-06-03,2015-06-18,small,21.0,4.0,7.0,2.0,2015-06-01; 2015-07-17,2015-06-03; 2015-07-21,15.88; 19.43,19.43,,,OK,
IMGN^24,IMGN,2015-07-23,2015-08-05,,,,,0.0,,,,,,,no_pivot_yet,False
IMGN^24,IMGN,2017-05-18,2017-06-07,small,20.0,3.0,16.0,3.0,2017-05-19; 2017-06-29; 2017-07-06,2017-05-23; 2017-07-03; 2017-07-10,5.53; 7.3974; 8.04,8.04,,,OK,
IMGN^24,IMGN,2017-06-22,2017-07-19,small,18.0,2.0,12.0,1.0,2017-08-15,2017-08-17,6.385,6.385,,,OK,
IMGN^24,IMGN,2017-08-31,2017-09-15,small,9.0,5.0,16.0,2.0,2017-08-31; 2017-10-02,2017-09-05; 2017-10-04,8.84; 8.28,8.28,,,OK,
IMGN^24,IMGN,2018-01-31,2018-03-16,small,49.0,3.0,16.0,3.0,2018-02-02; 2018-02-21; 2018-03-26,2018-02-06; 2018-02-23; 2018-03-28,10.04; 12.05; 13.41,13.41,,,OK,
IMGN^24,IMGN,2019-12-18,2019-12-30,small,42.0,8.0,15.0,2.0,2019-12-26; 2020-01-23,2019-12-30; 2020-01-27,5.97; 5.42,5.42,,,OK,
IMGN^24,IMGN,2020-10-26,2020-11-06,small,75.0,8.0,15.0,1.0,2020-11-09,2020-11-11,6.51,6.51,,,OK,
IMGN^24,IMGN,2021-12-16,2021-12-29,small,28.0,7.0,15.0,1.0,2021-12-30,2022-01-03,7.76,7.76,,,OK,
IMGN^24,IMGN,2022-10-21,2022-10-26,,,,,0.0,,,,,,,no_pivot_yet,False
IMGN^24,IMGN,2023-05-02,2023-06-02,small,30.0,1.0,13.0,4.0,2023-05-15; 2023-05-19; 2023-06-05; 2023-06-23,2023-05-17; 2023-05-23; 2023-06-07; 2023-06-27,14.3; 14.9051; 15.585; 20.2874,20.2874,,,OK,
IMGN^24,IMGN,2023-06-26,2023-06-29,mid,56.0,8.0,13.0,1.0,2023-07-19,2023-07-21,20.69,20.69,,,OK,
IMGN^24,IMGN,2023-11-17,2023-11-24,mid,18.0,12.0,14.0,2.0,2023-11-24; 2023-12-13,2023-11-28; 2023-12-15,16.485; 29.96,29.96,,,OK,
IMMP,IMMP,2015-05-26,2015-06-10,,,,,0.0,,,,,,,no_pivot_yet,False
IMMR,IMMR,2007-07-16,2007-07-26,small,13.0,7.0,10.0,1.0,2007-07-13,2007-07-17,20.68,20.68,,,OK,
IMMR,IMMR,2018-01-31,2018-02-22,small,49.0,5.0,13.0,3.0,2018-01-29; 2018-02-23; 2018-03-13,2018-01-31; 2018-02-27; 2018-03-15,11.54; 12.22; 12.85,12.85,,,OK,
IMMU^20,IMMU,2009-09-02,2009-09-21,,,,,0.0,,,,,,,no_pivot_yet,False
IMMU^20,IMMU,2017-02-10,2017-02-27,small,14.0,6.0,14.0,3.0,2017-02-10; 2017-03-14; 2017-03-28,2017-02-14; 2017-03-16; 2017-03-30,5.89; 6.65; 7.15,7.15,,,OK,
IMMU^20,IMMU,2017-03-08,2017-04-06,,,,,0.0,,,,,,,no_pivot_yet,False
IMMU^20,IMMU,2017-05-19,2017-05-24,small,19.0,5.0,8.0,4.0,2017-05-23; 2017-06-12; 2017-06-22; 2017-07-05,2017-05-25; 2017-06-14; 2017-06-26; 2017-07-07,7.7; 8.4399; 9.04; 9.51,9.51,,,OK,
IMMU^20,IMMU,2017-06-12,2017-07-05,,,,,0.0,,,,,,,no_pivot_yet,False
IMMU^20,IMMU,2017-07-14,2017-07-18,,,,,0.0,,,,,,,no_pivot_yet,False
IMMU^20,IMMU,2017-08-29,2017-09-20,small,10.0,3.0,11.0,2.0,2017-09-01; 2017-10-02,2017-09-06; 2017-10-04,12.96; 14.475,14.475,,,OK,
IMMU^20,IMMU,2017-10-03,2017-10-06,mid,4.0,2.0,4.0,1.0,2017-11-10,2017-11-14,12.83,12.83,,,OK,
IMMU^20,IMMU,2017-12-20,2018-01-30,small,37.0,2.0,16.0,4.0,2017-12-29; 2018-01-09; 2018-01-24; 2018-03-07,2018-01-03; 2018-01-11; 2018-01-26; 2018-03-09,17.05; 17.235; 18.93; 18.08,18.08,,,OK,
IMMU^20,IMMU,2018-04-30,2018-05-17,mid,6.0,1.0,6.0,4.0,2018-05-02; 2018-05-10; 2018-05-24; 2018-06-07,2018-05-04; 2018-05-14; 2018-05-29; 2018-06-11,19.64; 19.9; 23.18; 26.48,26.48,,,OK,
IMMU^20,IMMU,2018-06-13,2018-06-21,mid,15.0,9.0,14.0,1.0,2018-07-18,2018-07-20,27.33,27.33,,,OK,
IMMU^20,IMMU,2018-11-02,2018-11-13,mid,4.0,1.0,16.0,2.0,2018-11-05; 2018-12-03,2018-11-07; 2018-12-06,24.99; 21.23,21.23,,,OK,
IMMU^20,IMMU,2019-08-19,2019-08-21,mid,16.0,14.0,16.0,1.0,2019-09-16,2019-09-18,17.55,17.55,,,OK,
IMMU^20,IMMU,2019-09-23,2019-10-01,mid,18.0,6.0,14.0,1.0,2019-10-28,2019-10-30,16.6374,16.6374,,,OK,
IMMU^20,IMMU,2020-04-17,2020-05-13,mid,39.0,1.0,15.0,3.0,2020-04-29; 2020-05-26; 2020-06-23,2020-05-01; 2020-05-28; 2020-06-25,31.56; 35.47; 37.25,37.25,,,OK,
IMMX,IMMX,2026-08-21,2026-09-10,small,76.0,7.0,14.0,1.0,2026-08-25,2026-08-27,15.1,15.1,,,OK,
IMNM,IMNM,2021-02-24,2021-03-03,,,,,0.0,,,,,,,no_pivot_yet,False
IMNM,IMNM,2024-02-09,2024-02-26,small,38.0,3.0,15.0,4.0,2024-02-07; 2024-02-16; 2024-02-28; 2024-03-07,2024-02-09; 2024-02-21; 2024-03-01; 2024-03-11,26.1; 26.84; 27.8185; 30.958,30.958,,,OK,
IMNN,IMNN,2012-12-13,2013-01-23,,,,,0.0,,,,,,,no_pivot_yet,False
IMNN,IMNN,2013-06-04,2013-06-18,,,,,0.0,,,,,,,no_pivot_yet,False
IMNN,IMNN,2020-06-17,2020-06-22,,,,,0.0,,,,,,,no_pivot_yet,False
IMNN,IMNN,2025-06-02,2025-06-04,small,100.0,8.0,16.0,1.0,2025-06-02,2025-06-04,41.217,41.217,,,OK,
IMO,IMO,2020-05-18,2020-05-20,large_plus,50.0,15.0,16.0,2.0,2020-05-28; 2020-06-08,2020-06-01; 2020-06-10,16.64; 19.71,19.71,,,OK,
IMPP,IMPP,2022-03-08,2022-03-22,small,77.0,2.0,5.0,1.0,2022-03-08,2022-03-10,145.5,145.5,,,OK,
IMRX,IMRX,2024-09-16,2024-10-08,small,31.0,2.0,9.0,1.0,2024-09-16,2024-09-18,3.83,3.83,,,OK,
IMTE,IMTE,2022-01-19,2022-02-03,small,27.0,3.0,5.0,2.0,2022-01-21; 2022-03-16,2022-01-25; 2022-03-18,123.207; 108.9,108.9,,,OK,
IMTE,IMTE,2022-04-04,2022-04-07,small,88.0,1.0,8.0,1.0,2022-04-01,2022-04-05,384.78,384.78,,,OK,
IMUX,IMUX,2022-10-14,2022-10-20,small,31.0,3.0,4.0,1.0,2022-10-13,2022-10-17,117.6,117.6,,,OK,
IMVT,IMVT,2020-08-31,2020-09-17,mid,31.0,3.0,10.0,2.0,2020-09-03; 2020-10-13,2020-09-08; 2020-10-15,38.9; 43.9399,43.9399,,,OK,
IMVT,IMVT,2022-10-10,2022-11-07,small,27.0,1.0,12.0,5.0,2022-10-06; 2022-10-31; 2022-11-07; 2022-11-16; 2022-12-05,2022-10-10; 2022-11-02; 2022-11-09; 2022-11-18; 2022-12-07,10.13; 12.0; 13.03; 13.48; 14.93,14.93,,,OK,
IMVT,IMVT,2022-11-16,2022-11-18,,,,,0.0,,,,,,,no_pivot_yet,False
IMVT,IMVT,2023-01-06,2023-01-17,mid,21.0,7.0,11.0,2.0,2023-01-09; 2023-02-07,2023-01-11; 2023-02-09,20.24; 19.29,19.29,,,OK,
IMVT,IMVT,2023-05-17,2023-05-31,mid,28.0,2.0,14.0,2.0,2023-05-22; 2023-06-13,2023-05-24; 2023-06-15,24.18; 22.07,22.07,,,OK,
IMVT,IMVT,2023-09-27,2023-10-20,mid,3.0,1.0,3.0,3.0,2023-09-27; 2023-10-17; 2023-11-15,2023-09-29; 2023-10-19; 2023-11-17,44.19; 39.3172; 35.91,35.91,,,OK,
IMVT,IMVT,2024-01-11,2024-01-12,mid,17.0,13.0,15.0,2.0,2024-01-09; 2024-02-20,2024-01-11; 2024-02-22,45.58; 39.2,39.2,,,OK,
IMVT,IMVT,2025-11-03,2025-11-18,mid,55.0,7.0,15.0,2.0,2025-10-30; 2025-12-17,2025-11-03; 2025-12-19,26.17; 27.69,27.69,,,OK,
INAB,INAB,2023-05-08,2023-05-22,small,35.0,3.0,9.0,1.0,2023-05-19,2023-05-23,104.4,104.4,,,OK,
INAB,INAB,2023-05-26,2023-06-02,,,,,0.0,,,,,,,no_pivot_yet,False
INBX,INBX,2025-10-28,2025-11-21,small,133.0,4.0,14.0,4.0,2025-11-05; 2025-11-24; 2025-12-08; 2025-12-22,2025-11-07; 2025-11-26; 2025-12-10; 2025-12-24,86.64; 87.835; 94.47; 94.565,94.565,,,OK,
INBX,INBX,2026-04-22,2026-05-08,small,92.0,5.0,15.0,2.0,2026-04-22; 2026-05-11,2026-04-24; 2026-05-13,155.29; 150.98,150.98,,,OK,
INBX,INBX,2026-08-25,2026-09-09,small,89.0,8.0,15.0,1.0,2026-08-26,2026-08-28,131.01,131.01,,,OK,
INBX.1^24,INBX,2022-10-10,2022-11-02,small,27.0,2.0,11.0,5.0,2022-10-06; 2022-10-14; 2022-11-02; 2022-11-16; 2022-12-02,2022-10-10; 2022-10-18; 2022-11-04; 2022-11-18; 2022-12-06,33.01; 33.65; 34.71; 34.72; 32.71,32.71,,,OK,
INBX.1^24,INBX,2023-09-18,2023-09-19,,,,,0.0,,,,,,,no_pivot_yet,False
INBX.1^24,INBX,2023-12-29,2024-01-05,small,91.0,9.0,15.0,2.0,2023-12-29; 2024-02-01,2024-01-03; 2024-02-05,39.5; 39.0,39.0,,,OK,
INCY,INCY,2008-01-15,2008-02-01,small,22.0,10.0,16.0,2.0,2008-01-31; 2008-02-14,2008-02-04; 2008-02-19,12.68; 12.83,12.83,,,OK,
INCY,INCY,2009-11-17,2009-12-07,small,22.0,2.0,15.0,3.0,2009-11-17; 2009-11-25; 2010-01-11,2009-11-19; 2009-11-30; 2010-01-13,8.32; 8.64; 11.24,11.24,,,OK,
INCY,INCY,2013-10-08,2013-10-15,mid,14.0,10.0,16.0,2.0,2013-10-04; 2013-11-22,2013-10-08; 2013-11-26,41.95; 50.14,50.14,,,OK,
INCY,INCY,2013-11-06,2013-11-19,mid,11.0,6.0,11.0,2.0,2013-12-16; 2013-12-23,2013-12-18; 2013-12-26,50.5; 52.47,52.47,,,OK,
INCY,INCY,2014-02-27,2014-03-10,large_plus,1.0,1.0,2.0,1.0,2014-02-26,2014-02-28,70.86,70.86,,,OK,
INCY,INCY,2014-05-19,2014-05-23,mid,5.0,3.0,7.0,1.0,2014-06-24,2014-06-26,57.36,57.36,,,OK,
INCY,INCY,2015-09-04,2015-09-25,large_plus,2.0,1.0,3.0,3.0,2015-09-03; 2015-09-16; 2015-11-03,2015-09-08; 2015-09-18; 2015-11-05,124.8; 133.62; 124.98,124.98,,,OK,
INDO,INDO,2022-02-28,2022-03-24,small,61.0,1.0,6.0,2.0,2022-03-07; 2022-04-18,2022-03-09; 2022-04-20,86.9922; 30.69,30.69,,,OK,
INDO,INDO,2022-08-23,2022-08-24,small,147.0,4.0,8.0,2.0,2022-08-23; 2022-10-05,2022-08-25; 2022-10-07,12.76; 9.3,9.3,,,OK,
INDO,INDO,2022-09-06,2022-09-08,,,,,0.0,,,,,,,no_pivot_yet,False
INDO,INDO,2024-04-15,2024-04-26,small,53.0,3.0,8.0,1.0,2024-04-15,2024-04-17,6.65,6.65,,,OK,
INDO,INDO,2025-06-17,2025-06-23,small,112.0,7.0,11.0,1.0,2025-06-23,2025-06-25,7.95,7.95,,,OK,
INDO,INDO,2026-03-02,2026-03-06,small,70.0,13.0,15.0,1.0,2026-03-02,2026-03-04,8.5,8.5,,,OK,
INFA^25,INFA,2021-12-22,2021-12-31,large_plus,4.0,1.0,2.0,2.0,2021-12-31; 2022-02-10,2022-01-04; 2022-02-14,37.9; 30.495,30.495,,,OK,
INFA^25,INFA,2022-04-25,2022-05-04,mid,49.0,10.0,16.0,2.0,2022-04-21; 2022-06-02,2022-04-25; 2022-06-06,22.85; 20.95,20.95,,,OK,
INFIQ,INFIQ,2012-12-10,2012-12-28,,,,,0.0,,,,,,,no_pivot_yet,False
INFIQ,INFIQ,2013-04-03,2013-04-10,,,,,0.0,,,,,,,no_pivot_yet,False
INFIQ,INFIQ,2013-08-07,2013-08-14,,,,,0.0,,,,,,,no_pivot_yet,False
INFIQ,INFIQ,2013-12-09,2013-12-10,,,,,0.0,,,,,,,no_pivot_yet,False
INFIQ,INFIQ,2014-09-04,2014-09-23,,,,,0.0,,,,,,,no_pivot_yet,False
INFIQ,INFIQ,2014-12-15,2014-12-31,,,,,0.0,,,,,,,no_pivot_yet,False
INFIQ,INFIQ,2017-10-13,2017-11-01,,,,,0.0,,,,,,,no_pivot_yet,False
INFIQ,INFIQ,2021-08-24,2021-08-27,,,,,0.0,,,,,,,no_pivot_yet,False
INFN^25,INFN,2010-07-30,2010-08-11,,,,,0.0,,,,,,,no_pivot_yet,False
INFN^25,INFN,2010-10-06,2010-10-07,,,,,0.0,,,,,,,no_pivot_yet,False
INFN^25,INFN,2011-08-30,2011-09-20,small,2.0,2.0,14.0,2.0,2011-08-31; 2011-09-15,2011-09-02; 2011-09-19,7.85; 8.97,8.97,,,OK,
INFN^25,INFN,2019-08-15,2019-08-26,small,27.0,2.0,6.0,3.0,2019-08-22; 2019-09-11; 2019-09-30,2019-08-26; 2019-09-13; 2019-10-02,5.2; 5.71; 5.69,5.69,,,OK,
INFQ,INFQ,2026-04-17,2026-04-22,mid,58.0,12.0,14.0,3.0,2026-04-17; 2026-05-22; 2026-06-02,2026-04-21; 2026-05-27; 2026-06-04,21.28; 18.2; 20.75,20.75,,,OK,
INFQ,INFQ,2026-08-21,2026-08-28,mid,91.0,11.0,16.0,1.0,2026-08-27,2026-08-31,14.53,14.53,,,OK,
INFY,INFY,2009-01-20,2009-01-27,large_plus,51.0,4.0,16.0,2.0,2009-01-28; 2009-02-09,2009-01-30; 2009-02-11,3.5475; 3.6675,3.6675,,,OK,
INFY,INFY,2025-12-19,2026-01-06,large_plus,15.0,9.0,16.0,2.0,2025-12-19; 2026-01-14,2025-12-23; 2026-01-16,30.0; 19.45,19.45,,,OK,
ING,ING,2008-12-30,2009-01-02,large_plus,46.0,2.0,8.0,3.0,2008-12-31; 2009-01-09; 2009-02-09,2009-01-05; 2009-01-13; 2009-02-11,11.1; 11.7275; 8.95,8.95,,,OK,
ING,ING,2009-04-06,2009-04-30,large_plus,66.0,2.0,16.0,4.0,2009-04-03; 2009-04-23; 2009-05-08; 2009-05-22,2009-04-07; 2009-04-27; 2009-05-12; 2009-05-27,7.5; 8.29; 11.56; 11.6,11.6,,,OK,
ING,ING,2009-05-18,2009-05-21,,,,,0.0,,,,,,,no_pivot_yet,False
ING,ING,2011-11-01,2011-11-02,large_plus,10.0,9.0,10.0,1.0,2011-12-05,2011-12-07,8.71,8.71,,,OK,
INGN,INGN,2015-08-24,2015-09-01,small,26.0,9.0,13.0,1.0,2015-09-14,2015-09-16,55.98,55.98,,,OK,
INGN,INGN,2020-04-03,2020-04-13,small,23.0,10.0,13.0,2.0,2020-04-14; 2020-04-29,2020-04-16; 2020-05-01,55.55; 54.43,54.43,,,OK,
INGR,INGR,2008-11-21,2008-11-24,,,,,0.0,,,,,,,no_pivot_yet,False
INGR,INGR,2008-12-01,2008-12-10,,,,,0.0,,,,,,,no_pivot_yet,False
INHD,INHD,2025-09-02,2025-09-18,small,85.0,1.0,5.0,1.0,2025-09-08,2025-09-10,7651.2,7651.2,,,OK,
INHD,INHD,2026-06-15,2026-06-18,,,,,0.0,,,,,,,no_pivot_yet,False
INHX^12,INHX,2011-11-08,2011-12-19,small,94.0,1.0,8.0,3.0,2011-11-07; 2011-12-01; 2012-01-17,2011-11-09; 2011-12-05; 2012-01-19,10.6; 16.49; 25.015,25.015,,,OK,
INKT,INKT,2025-07-14,2025-07-29,small,111.0,3.0,9.0,1.0,2025-07-11,2025-07-15,76.0,76.0,,,OK,
INMB,INMB,2020-07-14,2020-08-05,small,117.0,5.0,16.0,1.0,2020-07-14,2020-07-16,24.42,24.42,,,OK,
INMD,INMD,2019-10-28,2019-12-02,small,13.0,4.0,16.0,2.0,2019-10-28; 2019-11-18,2019-10-30; 2019-11-20,16.2495; 29.38,29.38,,,OK,
INMD,INMD,2021-09-22,2021-10-01,mid,45.0,6.0,14.0,3.0,2021-09-27; 2021-10-14; 2021-11-02,2021-09-29; 2021-10-18; 2021-11-04,90.0; 88.18; 99.27,99.27,,,OK,
INMD,INMD,2022-07-26,2022-08-02,mid,54.0,8.0,16.0,2.0,2022-07-22; 2022-08-08,2022-07-26; 2022-08-10,30.67; 38.7,38.7,,,OK,
INMD,INMD,2022-10-25,2022-10-27,mid,22.0,14.0,15.0,3.0,2022-10-27; 2022-11-15; 2022-12-01,2022-10-31; 2022-11-17; 2022-12-05,37.31; 40.29; 39.29,39.29,,,OK,
INO,INO,2009-08-04,2009-08-24,small,84.0,2.0,6.0,1.0,2009-10-05,2009-10-07,89.76,89.76,,,OK,
INO,INO,2013-07-31,2013-08-16,small,24.0,2.0,15.0,2.0,2013-08-06; 2013-09-10,2013-08-08; 2013-09-12,145.44; 140.16,140.16,,,OK,
INO,INO,2013-09-06,2013-09-27,,,,,0.0,,,,,,,no_pivot_yet,False
INO,INO,2013-12-27,2014-01-13,small,19.0,9.0,16.0,3.0,2013-12-27; 2014-02-11; 2014-02-24,2013-12-31; 2014-02-13; 2014-02-26,144.0; 142.56; 189.6,189.6,,,OK,
INO,INO,2014-02-21,2014-03-05,small,43.0,8.0,15.0,1.0,2014-03-20,2014-03-24,186.72,186.72,,,OK,
INO,INO,2014-06-26,2014-06-30,small,25.0,10.0,13.0,1.0,2014-07-23,2014-07-25,170.4,170.4,,,OK,
INO,INO,2014-07-14,2014-07-16,,,,,0.0,,,,,,,no_pivot_yet,False
INO,INO,2014-07-24,2014-08-06,small,11.0,2.0,10.0,1.0,2014-09-03,2014-09-05,137.88,137.88,,,OK,
INO,INO,2014-10-20,2014-11-06,small,12.0,9.0,15.0,1.0,2014-10-20,2014-10-22,156.48,156.48,,,OK,
INO,INO,2015-04-09,2015-04-20,small,15.0,3.0,14.0,3.0,2015-04-09; 2015-04-15; 2015-05-22,2015-04-13; 2015-04-17; 2015-05-27,128.4; 129.96; 106.68,106.68,,,OK,
INO,INO,2015-04-24,2015-04-28,small,33.0,11.0,15.0,1.0,2015-06-05,2015-06-09,111.6,111.6,,,OK,
INO,INO,2016-04-05,2016-04-21,small,56.0,4.0,16.0,5.0,2016-04-04; 2016-04-19; 2016-04-28; 2016-05-25; 2016-06-01,2016-04-06; 2016-04-21; 2016-05-02; 2016-05-27; 2016-06-03,118.788; 124.08; 140.28; 138.0; 139.08,139.08,,,OK,
INO,INO,2017-05-25,2017-06-14,small,22.0,5.0,13.0,1.0,2017-05-24,2017-05-26,118.32,118.32,,,OK,
INO,INO,2020-01-27,2020-01-31,small,51.0,10.0,12.0,2.0,2020-01-27; 2020-03-09,2020-01-29; 2020-03-11,71.4; 232.32,232.32,,,OK,
INO,INO,2020-03-03,2020-03-24,small,52.0,3.0,10.0,1.0,2020-04-27,2020-04-29,198.0,198.0,,,OK,
INO,INO,2020-04-24,2020-04-28,small,123.0,4.0,8.0,1.0,2020-05-20,2020-05-22,203.04,203.04,,,OK,
INO,INO,2020-05-19,2020-05-20,mid,178.0,6.0,15.0,1.0,2020-06-26,2020-06-30,405.48,405.48,,,OK,
INO,INO,2020-06-23,2020-07-23,,,,,0.0,,,,,,,no_pivot_yet,False
INO,INO,2022-11-07,2022-11-15,small,65.0,11.0,14.0,1.0,2022-11-15,2022-11-17,31.32,31.32,,,OK,
INOD,INOD,2024-05-10,2024-06-17,small,33.0,3.0,16.0,4.0,2024-05-23; 2024-06-13; 2024-07-09; 2024-07-16,2024-05-28; 2024-06-17; 2024-07-11; 2024-07-18,13.37; 16.78; 17.75; 21.58,21.58,,,OK,
INOD,INOD,2024-11-08,2024-11-25,small,64.0,4.0,13.0,3.0,2024-11-12; 2024-12-09; 2025-01-06,2024-11-14; 2024-12-11; 2025-01-08,49.715; 55.17; 46.69,46.69,,,OK,
INOD,INOD,2025-02-21,2025-03-05,small,75.0,4.0,15.0,1.0,2025-02-21,2025-02-25,71.0,71.0,,,OK,
INOD,INOD,2025-09-19,2025-10-08,small,104.0,3.0,15.0,2.0,2025-09-18; 2025-10-08,2025-09-22; 2025-10-10,73.79; 93.85,93.85,,,OK,
INOD,INOD,2026-05-11,2026-06-09,mid,101.0,1.0,16.0,2.0,2026-05-11; 2026-06-04,2026-05-13; 2026-06-08,114.77; 125.14,125.14,,,OK,
INSG,INSG,2005-05-26,2005-06-21,,,,,0.0,,,,,,,no_pivot_yet,False
INSG,INSG,2006-07-27,2006-08-10,,,,,0.0,,,,,,,no_pivot_yet,False
INSG,INSG,2010-11-05,2010-11-08,,,,,0.0,,,,,,,no_pivot_yet,False
INSG,INSG,2019-12-10,2019-12-18,small,37.0,9.0,15.0,3.0,2019-12-12; 2020-01-07; 2020-01-21,2019-12-16; 2020-01-09; 2020-01-23,79.0; 89.5; 97.5,97.5,,,OK,
INSG,INSG,2020-04-14,2020-04-29,small,32.0,3.0,13.0,3.0,2020-04-16; 2020-04-28; 2020-05-26,2020-04-20; 2020-04-30; 2020-05-28,133.4; 151.5; 117.5,117.5,,,OK,
INSM,INSM,2017-09-13,2017-09-25,mid,5.0,1.0,1.0,1.0,2017-10-03,2017-10-05,31.84,31.84,,,OK,
INSM,INSM,2017-11-28,2017-11-30,mid,12.0,9.0,10.0,2.0,2017-12-04; 2018-01-04,2017-12-06; 2018-01-08,31.9; 33.94,33.94,,,OK,
INSM,INSM,2018-01-05,2018-01-08,,,,,0.0,,,,,,,no_pivot_yet,False
INSM,INSM,2018-05-03,2018-05-08,small,20.0,9.0,10.0,3.0,2018-05-02; 2018-05-21; 2018-06-06,2018-05-04; 2018-05-23; 2018-06-08,28.74; 29.18; 29.75,29.75,,,OK,
INSM,INSM,2018-11-27,2018-12-04,small,18.0,4.0,13.0,1.0,2018-11-26,2018-11-28,18.8,18.8,,,OK,
INSM,INSM,2019-01-16,2019-01-31,small,19.0,2.0,4.0,6.0,2019-01-18; 2019-01-31; 2019-02-06; 2019-02-15; 2019-02-27; 2019-03-04,2019-01-23; 2019-02-04; 2019-02-08; 2019-02-20; 2019-03-01; 2019-03-06,24.84; 24.96; 25.37; 27.9; 31.05; 31.5,31.5,,,OK,
INSM,INSM,2019-03-07,2019-03-13,mid,42.0,14.0,16.0,1.0,2019-04-09,2019-04-11,33.1272,33.1272,,,OK,
INSM,INSM,2020-02-13,2020-02-26,,,,,0.0,,,,,,,no_pivot_yet,False
INSM,INSM,2024-06-07,2024-06-17,mid,27.0,1.0,3.0,2.0,2024-06-25; 2024-07-16,2024-06-27; 2024-07-18,70.65; 78.87,78.87,,,OK,
INSP,INSP,2018-07-10,2018-07-24,small,18.0,4.0,16.0,4.0,2018-07-10; 2018-08-08; 2018-08-16; 2018-09-05,2018-07-12; 2018-08-10; 2018-08-20; 2018-09-07,47.26; 49.9999; 55.4; 57.8743,57.8743,,,OK,
INSP,INSP,2019-01-15,2019-01-29,small,16.0,3.0,13.0,4.0,2019-01-18; 2019-01-31; 2019-02-11; 2019-02-27,2019-01-23; 2019-02-04; 2019-02-13; 2019-03-01,56.8; 54.93; 59.4657; 64.34,64.34,,,OK,
INSP,INSP,2020-03-06,2020-03-09,mid,25.0,13.0,15.0,2.0,2020-03-31; 2020-04-17,2020-04-02; 2020-04-21,60.5619; 79.63,79.63,,,OK,
INSP,INSP,2021-08-18,2021-08-19,mid,34.0,12.0,13.0,2.0,2021-09-08; 2021-09-23,2021-09-10; 2021-09-27,243.23; 264.4,264.4,,,OK,
INSP,INSP,2022-01-14,2022-01-18,mid,12.0,10.0,16.0,1.0,2022-02-09,2022-02-11,246.25,246.25,,,OK,
INSP,INSP,2024-04-19,2024-04-24,mid,12.0,5.0,10.0,2.0,2024-04-18; 2024-05-03,2024-04-22; 2024-05-07,250.68; 257.4,257.4,,,OK,
INSP,INSP,2024-08-09,2024-08-21,mid,35.0,3.0,13.0,2.0,2024-08-13; 2024-09-09,2024-08-15; 2024-09-11,199.67; 225.0,225.0,,,OK,
INSP,INSP,2025-12-04,2025-12-17,mid,44.0,4.0,14.0,2.0,2025-12-10; 2026-01-09,2025-12-12; 2026-01-13,147.03; 102.645,102.645,,,OK,
INSW,INSW,2020-04-01,2020-04-06,small,17.0,13.0,15.0,2.0,2020-03-30; 2020-04-28,2020-04-01; 2020-04-30,25.5; 29.2995,29.2995,,,OK,
INSW,INSW,2022-05-09,2022-05-17,small,23.0,11.0,15.0,3.0,2022-05-18; 2022-05-31; 2022-06-07,2022-05-20; 2022-06-02; 2022-06-09,24.11; 24.928; 24.99,24.99,,,OK,
INSYQ^20,INSYQ,2013-12-10,2013-12-18,,,,,0.0,,,,,,,no_daily_bars,False
INSYQ^20,INSYQ,2014-01-24,2014-01-28,,,,,0.0,,,,,,,no_daily_bars,False
