ticker,revised_ticker,name,primary_exchange,type,active,chartability
VWAV,VWAV,"VisionWave Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
TLRY,TLRY,"Tilray Brands, Inc. Common Stock",XNAS,CS,True,likely_chartable
OPAD,OPAD,Offerpad Solutions Inc. Class A Common Stock,XNAS,CS,True,likely_chartable
SUPX,SUPX,SuperX AI Technology Limited Ordinary Shares,XNAS,CS,True,likely_chartable
HOUR,HOUR,"Hour Loop, Inc. Common Stock",XNAS,CS,True,likely_chartable
EPSM,EPSM,Epsium Enterprise Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
SOGP,SOGP,Sound Group Inc. American Depositary Shares,XNAS,ADRC,True,likely_chartable
SDM^26,SDM,Smart Digital Group Limited Ordinary Shares,XNAS,CS,False,likely_chartable
INHD,INHD,Inno Holdings Inc. Common Stock,XNAS,CS,True,likely_chartable
AIRE,AIRE,reAlpha Tech Corp. Common Stock,XNAS,CS,True,likely_chartable
BETR,BETR,Better Home & Finance Holding Company Class A Common Stock,XNAS,CS,True,likely_chartable
DVLT,DVLT,Datavault AI Inc. Common Stock,XNAS,CS,True,likely_chartable
LAC,LAC,Lithium Americas Corp.,XNYS,CS,True,likely_chartable
SLNH,SLNH,"Soluna Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
CRML,CRML,Critical Metals Corp. Ordinary Shares,XNAS,CS,True,likely_chartable
TMQ,TMQ,Trilogy Metals Inc,XASE,CS,True,likely_chartable
DFLI,DFLI,Dragonfly Energy Holdings Corp. Common Stock (NV),XNAS,CS,True,likely_chartable
PALI,PALI,"Palisade Bio, Inc. Common Stock",XNAS,CS,True,likely_chartable
QMMM^26,QMMM,QMMM Holdings Limited Class A Ordinary Shares,XNAS,CS,False,likely_chartable
WWR,WWR,"Westwater Resources, Inc.",XASE,CS,True,likely_chartable
NUAI,NUAI,"New Era Energy & Digital, Inc. Common Stock",XNAS,CS,True,likely_chartable
PRAX,PRAX,"Praxis Precision Medicines, Inc. Common Stock",XNAS,CS,True,likely_chartable
NVA.1^26,NVA,Nova Minerals Corp,XASE,CS,True,likely_chartable
RANI,RANI,"Rani Therapeutics Holdings, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
ONMD,ONMD,OneMedNet Corp Class A Common Stock,XNAS,CS,True,likely_chartable
SUPV,SUPV,Grupo Supervielle S.A.,XNYS,CS,True,likely_chartable
DGXX,DGXX,Digi Power X Inc. Subordinate Voting Shares,XNAS,CS,True,likely_chartable
INBX,INBX,"Inhibrx Biosciences, Inc. Common Stock",XNAS,CS,True,likely_chartable
AXTI,AXTI,AXT Inc,XNAS,CS,True,likely_chartable
ANRO,ANRO,Alto Neuroscience Inc.,XNYS,CS,True,likely_chartable
MBX,MBX,"MBX Biosciences, Inc. Common Stock",XNAS,CS,True,likely_chartable
BW,BW,"Babcock & Wilcox Enterprises, Inc.",XNYS,CS,True,likely_chartable
BBAR,BBAR,Banco BBVA Argentina S.A.,XNYS,ADRC,True,likely_chartable
NUVB,NUVB,Nuvation Bio Inc.,XNYS,CS,True,likely_chartable
OLMA,OLMA,"Olema Pharmaceuticals, Inc. Common Stock",XNAS,CS,True,likely_chartable
PACS,PACS,"PACS Group, Inc.",XNYS,CS,True,likely_chartable
LITE,LITE,Lumentum Holdings Inc. Common Stock,XNAS,CS,True,likely_chartable
RHLD,RHLD,"Resolute Holdings Management, Inc.",XNYS,CS,True,likely_chartable
CGEM,CGEM,"Cullinan Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
AHMA,AHMA,Ambitions Enterprise Management Co. L.L.C Class A Ordinary Shares,XNAS,CS,True,likely_chartable
MAGN,MAGN,Magnera Corporation,XNYS,CS,True,likely_chartable
TCMD,TCMD,"Tactile Systems Technology, Inc.",XNAS,CS,True,likely_chartable
SMX,SMX,SMX (Security Matters) Public Limited Company Ordinary Shares,XNAS,CS,True,likely_chartable
AFJK,AFJK,"Aimei Health Technology Co., Ltd Ordinary Share",XNAS,CS,True,likely_chartable
TERN^26,TERN,"Terns Pharmaceuticals, Inc. Common Stock",XNAS,CS,False,likely_chartable
ANNX,ANNX,"Annexon, Inc. Common Stock",XNAS,CS,True,likely_chartable
TE,TE,T1 Energy Inc.,XNYS,CS,True,likely_chartable
ALMS,ALMS,Alumis Inc. Common Stock,XNAS,CS,True,likely_chartable
FEIM,FEIM,"Frequency Electronics, Inc.",XNAS,CS,True,likely_chartable
SOC,SOC,Sable Offshore Corp.,XNYS,CS,True,likely_chartable
SLS,SLS,"SELLAS Life Sciences Group, Inc. Common Stock",XNAS,CS,True,likely_chartable
VELO,VELO,"Velo3D, Inc. Common stock",XNAS,CS,True,likely_chartable
ROLR,ROLR,"High Roller Technologies, Inc.",XASE,CS,True,likely_chartable
ERAS,ERAS,"Erasca, Inc. Common Stock",XNAS,CS,True,likely_chartable
SATL,SATL,Satellogic Inc. Class A Ordinary Shares,XNAS,CS,True,likely_chartable
ANPA,ANPA,Rich Sparkle Holdings Limited Ordinary Shares,XNAS,CS,True,likely_chartable
NAMM,NAMM,Namib Minerals Ordinary Shares,XNAS,CS,True,likely_chartable
BEAT,BEAT,"Heartbeam, Inc. Common Stock",XNAS,CS,True,likely_chartable
CATX,CATX,"Perspective Therapeutics, Inc.",XASE,CS,True,likely_chartable
BIOA,BIOA,"BioAge Labs, Inc. Common Stock",XNAS,CS,True,likely_chartable
ELVN,ELVN,"Enliven Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
RZLT,RZLT,"Rezolute, Inc. Common Stock (NV)",XNAS,CS,True,likely_chartable
POWL,POWL,Powell Industries Inc,XNAS,CS,True,likely_chartable
TRX,TRX,TRX Gold Corporation,XASE,CS,True,likely_chartable
ASM,ASM,Avino Silver & Gold Mines Ltd. (Canada),XASE,CS,True,likely_chartable
ICHR,ICHR,Ichor Holdings,XNAS,CS,True,likely_chartable
UCTT,UCTT,"Ultra Clean Holdings, Inc.",XNAS,CS,True,likely_chartable
GOLD,GOLD,"Gold.com, Inc.",XNYS,CS,True,likely_chartable
MOD,MOD,Modine Manufacturing Co,XNYS,CS,True,likely_chartable
GLW,GLW,Corning Incorporated,XNYS,CS,True,likely_chartable
ALM,ALM,Almonty Industries Inc. Common Shares,XNAS,CS,True,likely_chartable
EVMN,EVMN,"Evommune, Inc.",XNYS,CS,True,likely_chartable
ATOM,ATOM,Atomera Incorporated Common Stock,XNAS,CS,True,likely_chartable
VAL,VAL,Valaris Limited,XNYS,CS,True,likely_chartable
CABA,CABA,"Cabaletta Bio, Inc. Common Stock",XNAS,CS,True,likely_chartable
RNG,RNG,"RINGCENTRAL, INC.",XNYS,CS,True,likely_chartable
CIEN,CIEN,Ciena Corporation,XNYS,CS,True,likely_chartable
ATEX,ATEX,Anterix Inc. Common Stock,XNAS,CS,True,likely_chartable
RXT,RXT,"Rackspace Technology, Inc. Common Stock",XNAS,CS,True,likely_chartable
VIAV,VIAV,Viavi Solutions Inc. Common Stock,XNAS,CS,True,likely_chartable
PVLA,PVLA,"Palvella Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
OIS,OIS,"OIL STATES INTERNATIONAL, INC.",XNYS,CS,True,likely_chartable
LRMR,LRMR,"Larimar Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
TPL,TPL,Texas Pacific Land Corporation,XNYS,CS,True,likely_chartable
NPT,NPT,Texxon Holding Limited Ordinary shares,XNAS,CS,True,likely_chartable
TECX,TECX,"Tectonic Therapeutic, Inc. Common Stock",XNAS,CS,True,likely_chartable
HGRAF,HGRAF,HYDROGRAPH CLEAN PWR INC,OTC Link,OS,True,low_confidence
MOBX,MOBX,"Mobix Labs, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
BATL,BATL,Battalion Oil Corporation,XASE,CS,True,likely_chartable
PLYX,PLYX,"Polaryx Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
FJET,FJET,"Starfighters Space, Inc.",XASE,CS,True,likely_chartable
ANTX,ANTX,"AN2 Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
VG,VG,"Venture Global, Inc.",XNYS,CS,True,likely_chartable
DNTH,DNTH,"Dianthus Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
ANNA,ANNA,"AleAnna, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
AIRS,AIRS,"AirSculpt Technologies, Inc. Common Stock",XNAS,CS,True,likely_chartable
PRAA,PRAA,"PRA Group, Inc.",XNAS,CS,True,likely_chartable
PARR,PARR,"Par Pacific Holdings, Inc. Common Stock",XNYS,CS,True,likely_chartable
SABR,SABR,Sabre Corporation,XNAS,CS,True,likely_chartable
ORKA,ORKA,"Oruka Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
TSSI,TSSI,"TSS, Inc. Common Stock",XNAS,CS,True,likely_chartable
FLY,FLY,Firefly Aerospace Inc. Common Stock,XNAS,CS,True,likely_chartable
DOCN,DOCN,"DigitalOcean Holdings, Inc.",XNYS,CS,True,likely_chartable
SPIR,SPIR,"Spire Global, Inc.",XNYS,CS,True,likely_chartable
TSEM,TSEM,Tower Semiconductor Ltd,XNAS,CS,True,likely_chartable
MRLN,MRLN,"Merlin, Inc. Common Stock",XNAS,CS,True,likely_chartable
BZAI,BZAI,"Blaize Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
YSS,YSS,York Space Systems Inc.,XNYS,CS,True,likely_chartable
ZNTL,ZNTL,"Zentalis Pharmaceuticals, Inc. Common Stock",XNAS,CS,True,likely_chartable
CDNL,CDNL,Cardinal Infrastructure Group Inc. Class A Common Stock,XNAS,CS,True,likely_chartable
XNDU,XNDU,Xanadu Quantum Technologies Limited Class B Subordinate Voting Shares,XNAS,CS,True,likely_chartable
CODI,CODI,Compass Diversified,XNYS,CS,True,likely_chartable
MXL,MXL,"MaxLinear, Inc. Common Stock",XNAS,CS,True,likely_chartable
POET,POET,POET Technologies Inc. Common Shares,XNAS,CS,True,likely_chartable
OGN,OGN,Organon & Co.,XNYS,CS,True,likely_chartable
JBIO,JBIO,"Jade Biosciences, Inc. Common Stock",XNAS,CS,True,likely_chartable
WOLF,WOLF,"Wolfspeed, Inc.",XNYS,CS,True,likely_chartable
EVC,EVC,Entravision Communication,XNYS,CS,True,likely_chartable
ALMU,ALMU,"Aeluma, Inc. Common Stock",XNAS,CS,True,likely_chartable
TRT,TRT,Trio-Tech International,XASE,CS,True,likely_chartable
SHAZ,SHAZ,"SharonAI Holdings, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
XRX,XRX,Xerox Holdings Corporation Common Stock,XNAS,CS,True,likely_chartable
AMBQ,AMBQ,"Ambiq Micro, Inc.",XNYS,CS,True,likely_chartable
INTC,INTC,Intel Corp,XNAS,CS,True,likely_chartable
VPG,VPG,"Vishay Precision Group, Inc.",XNYS,CS,True,likely_chartable
CUE,CUE,"Cue Biopharma, Inc.",XNAS,CS,True,likely_chartable
BLZE,BLZE,"Backblaze, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
EDSA,EDSA,"Edesa Biotech, Inc. Common Shares",XNAS,CS,True,likely_chartable
GCTS,GCTS,"GCT Semiconductor Holding, Inc.",XNYS,CS,True,likely_chartable
HYLN,HYLN,Hyliion Holdings Corp.,XASE,CS,True,likely_chartable
RDW,RDW,Redwire Corporation,XNYS,CS,True,likely_chartable
AMPG,AMPG,AMPLITECH GROUP INC. COM,XNAS,CS,True,likely_chartable
PENG,PENG,"Penguin Solutions, Inc. Ordinary Shares",XNAS,CS,True,likely_chartable
OCC,OCC,Optical Cable Corp.,XNAS,CS,True,likely_chartable
QTTB,QTTB,Q32 Bio Inc. Common Stock,XNAS,CS,True,likely_chartable
QTEX,QTEX,QTREX Quantum Ltd. Ordinary Shares,XNAS,CS,True,likely_chartable
ARM,ARM,Arm Holdings plc American Depositary Shares,XNAS,ADRC,True,likely_chartable
PCT,PCT,"PureCycle Technologies, Inc. Common stock",XNAS,CS,True,likely_chartable
SWMR,SWMR,"Swarmer, Inc Common Stock",XNAS,CS,True,likely_chartable
MX,MX,Magnachip Semiconductor Corp.,XNYS,CS,True,likely_chartable
PSNL,PSNL,"Personalis, Inc. Common Stock",XNAS,CS,True,likely_chartable
VSXY,VSXY,Victorias Secret & Co.,XNYS,CS,True,likely_chartable
OTLK,OTLK,"Outlook Therapeutics, Inc. Common Stock",XNAS,CS,True,likely_chartable
DELL,DELL,Dell Technologies Inc.,XNYS,CS,True,likely_chartable
HQ,HQ,Horizon Quantum Holdings Ltd. Class A Ordinary Shares,XNAS,CS,True,likely_chartable
ALOY,ALOY,REalloys Inc. Common Stock,XNAS,CS,True,likely_chartable
CAST,CAST,"FreeCast, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
OPTU,OPTU,"Optimum Communications, Inc.",XNYS,CS,True,likely_chartable
WYFI,WYFI,"WhiteFiber, Inc. Ordinary Shares",XNAS,CS,True,likely_chartable
RGNX,RGNX,REGENXBIO Inc.,XNAS,CS,True,likely_chartable
AZI,AZI,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares,XNAS,CS,True,likely_chartable
NWL,NWL,Newell Brands Inc.,XNAS,CS,True,likely_chartable
DFTX,DFTX,"Definium Therapeutics, Inc. Common Shares",XNAS,CS,True,likely_chartable
ODD,ODD,ODDITY Tech Ltd. Class A Ordinary Shares,XNAS,CS,True,likely_chartable
TENX,TENX,"Tenax Therapeutics, Inc.",XNAS,CS,True,likely_chartable
MNPR,MNPR,Monopar Therapeutics Inc. Common Stock,XNAS,CS,True,likely_chartable
MEI,MEI,Methode Electronics,XNYS,CS,True,likely_chartable
NRIX,NRIX,"Nurix Therapeutics, Inc. Common stock",XNAS,CS,True,likely_chartable
TRAX,TRAX,"First Tracks Biotherapeutics, Inc. Ordinary Shares",XNAS,CS,True,likely_chartable
CCXI,CCXI,Churchill Capital Corp XI Class A Ordinary Shares,XNAS,CS,True,likely_chartable
RPD,RPD,"Rapid7, Inc. Common Stock",XNAS,CS,True,likely_chartable
NTSK,NTSK,"Netskope, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
ALIT,ALIT,"Alight, Inc.",XNYS,CS,True,likely_chartable
ZBIO,ZBIO,"Zenas BioPharma, Inc. Common Stock",XNAS,CS,True,likely_chartable
WNC,WNC,Wabash National Corp.,XNYS,CS,True,likely_chartable
AIIO,AIIO,Robo.ai Inc. Class B Ordinary Shares,XNAS,CS,True,likely_chartable
XNCR,XNCR,"Xencor, Inc.",XNAS,CS,True,likely_chartable
PTRN,PTRN,Pattern Group Inc. Series A Common Stock,XNAS,CS,True,likely_chartable
DMRA,DMRA,"Damora Therapeutics, Inc. Ordinary Shares",XNAS,CS,True,likely_chartable
COAG,COAG,"Hemab Therapeutics Holdings, Inc. Common Stock",XNAS,CS,True,likely_chartable
VSTM,VSTM,"Verastem, Inc.",XNAS,CS,True,likely_chartable
MAN,MAN,ManpowerGroup,XNYS,CS,True,likely_chartable
HURN,HURN,Huron Consulting Group Inc.,XNAS,CS,True,likely_chartable
TXG,TXG,"10x Genomics, Inc. Class A Common Stock",XNAS,CS,True,likely_chartable
COTY,COTY,COTY INC,XNYS,CS,True,likely_chartable
EFOR,EFOR,"Everforth, Inc.",XNYS,CS,True,likely_chartable
CMCO,CMCO,Columbus McKinnon Corp/NY,XNAS,CS,True,likely_chartable
PN,PN,PN Smart Energy Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
LIFE,LIFE,Ethos Technologies Inc. Class A Common Stock,XNAS,CS,True,likely_chartable
FET,FET,"Forum Energy Technologies, Inc.",XNYS,CS,True,likely_chartable
FWRD,FWRD,Forward Air Corp,XNAS,CS,True,likely_chartable
JLHL,JLHL,Julong Holding Limited Class A Ordinary Shares,XNAS,CS,True,likely_chartable
GCT,GCT,GigaCloud Technology Inc Class A Ordinary Shares,XNAS,CS,True,likely_chartable
PLSE,PLSE,"Pulse Biosciences, Inc Common Stock (DE)",XNAS,CS,True,likely_chartable
CRSR,CRSR,"Corsair Gaming, Inc. Common Stock",XNAS,CS,True,likely_chartable
BSP,BSP,Bending Spoons S.p.A. Ordinary Shares,XNAS,CS,True,likely_chartable
ABCL,ABCL,AbCellera Biologics Inc. Common Shares,XNAS,CS,True,likely_chartable
VOYG,VOYG,"Voyager Technologies, Inc.",XNYS,CS,True,likely_chartable
SLN,SLN,Silence Therapeutics Plc American Depository Share,XNAS,ADRC,True,likely_chartable
EROC,EROC,"ERock, Inc.",XNYS,CS,True,likely_chartable
P,P,"Everpure, Inc.",XNYS,CS,True,likely_chartable
PURR,PURR,Hyperliquid Strategies Inc Common Stock,XNAS,CS,True,likely_chartable
HTFL,HTFL,"Heartflow, Inc. Common Stock",XNAS,CS,True,likely_chartable
ETON,ETON,"Eton Pharmaceutcials, Inc. Common Stock",XNAS,CS,True,likely_chartable
CYPH,CYPH,Cypherpunk Technologies Inc. Common Stock,XNAS,CS,True,likely_chartable
